task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
CP31780,Not Started,LINXS-191113-2-Des.C.1.ES.1,Install PW Bent 07 Bent Cap - T0.5 - East CTA Station,9/8/2020 08:00,9/16/2020 17:00,EP1,,,
CP31790,Not Started,LINXS-191113-2-Des.C.1.ES.1,Install PW Bent 08 Bent Cap - T0.5 - East CTA Station,9/18/2020 08:00,9/28/2020 17:00,EP1,,,
CP10160.10,Not Started,LINXS-191113-2-Des.C.1.ES.1,Install PW Bridge Bent 05 CIDH pile cap - T0.5 - East CTA Station,8/17/2020 08:00,8/20/2020 17:00,,,,
CP31380.10,Not Started,LINXS-191113-2-Des.C.1.ES.1,Install PW Bridge Bent 07 CIDH pile cap - T0.5 - East CTA Station,8/27/2020 08:00,9/1/2020 17:00,,,,
CP31620.10,Not Started,LINXS-191113-2-Des.C.1.ES.1,Install PW Bridge Bent 06 CIDH pile cap - T0.5 - East CTA Station,8/21/2020 08:00,8/26/2020 17:00,,,,
CP31630.10,Not Started,LINXS-191113-2-Des.C.1.ES.1,Install PW Bridge Bent 08 CIDH pile cap - T0.5 - East CTA Station,9/2/2020 08:00,9/8/2020 17:00,,,,
CSE31520,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,In-slab Conduit Rough-In - ECTA T0.5 PW - REI-191,2/17/2021 08:00,3/9/2021 17:00,,,,
CSE31530,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Install Conduit Sleeves - ECTA T0.5 PW - REI-192,2/17/2021 08:00,3/2/2021 17:00,,,,
CSE31540,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,In Wall Rough-In Electrical - ECTA T0.5 PW - REI-193,5/25/2021 08:00,6/8/2021 17:00,,,,
CSE31550,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,In Wall Rough-In Low Voltage Systems - ECTA T0.5 PW - REI-195,3/31/2021 08:00,4/13/2021 17:00,,,,
CSE31560,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Overhead Rough-In Electrical - ECTA T0.5 PW - REI-194,3/3/2021 08:00,3/30/2021 17:00,,,,
CSE31570,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Overhead Rough-In Low Voltage Systems - ECTA T0.5 PW - REI-196,3/3/2021 08:00,3/30/2021 17:00,,,,
CSE31580,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Pull Wire Electrical - ECTA T0.5 PW - REI-197,6/9/2021 08:00,6/22/2021 17:00,,,,
CSE31590,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Pull Wire Low Voltage Systems - ECTA T0.5 PW - REI-198,4/14/2021 08:00,4/27/2021 17:00,,,,
CSE31600,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Trim Finishes Electrical - ECTA T0.5 PW - REI-199,8/18/2021 08:00,9/22/2021 17:00,,,,
CSE31610,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Trim Finishes Low Voltage Systems - ECTA T0.5 PW - REI-200,8/18/2021 08:00,9/15/2021 17:00,,,,
CSE31620,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Trim Lighting - ECTA T0.5 PW - REI-201,9/23/2021 08:00,10/6/2021 17:00,,,,
CSE31630,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Fire Seal - ECTA T0.5 PW - REI-202,10/7/2021 08:00,10/13/2021 17:00,,,,
CSE31640,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Electrical Test/Checkout - ECTA T0.5 PW - REI-203,10/14/2021 08:00,10/20/2021 17:00,,,,
CSE31650,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Low Voltage Test/Checkout - ECTA T0.5 PW - REI-204,10/14/2021 08:00,10/20/2021 17:00,,,,
CSE120680,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Rough-In Lighting - ECTA T0.5 PW - REI-2540,6/23/2021 08:00,7/7/2021 17:00,,,,
CSE120690,Not Started,LINXS-191113-2-Des.C.1.ES.1.2,Moving Walkway Power - ECTA T0.5 PW - REI-2539,3/3/2021 08:00,3/30/2021 17:00,,,,
CP12700,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Install  PW Signage / Wayfinding - T7.0 - East CTA Station,9/20/2021 08:00,10/1/2021 17:00,,,,
CP12690,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Polish/Seal Concrete - T7.0 - East CTA Station,5/10/2021 08:00,6/18/2021 17:00,,,,
CP12680,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Install PW Interior Guardrails - T7.0 - East CTA Station,8/27/2021 08:00,9/17/2021 17:00,,,,
CP12650,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Install PW Glazing - T7.0 - East CTA Station,8/13/2021 08:00,8/26/2021 17:00,,,,
CP12640,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Install PW Metal Panels/Underside- T7.0 - East CTA Station,8/24/2021 08:00,9/21/2021 17:00,,,,
CP12630.10,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install Framework - PW Moving Walkway - T7.0  -  East CTA Station,5/12/2021 08:00,5/25/2021 17:00,,,,
CP12620,Not Started,LINXS-191113-2-Des.C.1.ES.06,Load PW Moving Walkways - T7.0 - East CTA Station,5/7/2021 08:00,5/11/2021 17:00,,,,
CP12600,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Install PW Tapered Insulation / Roofing - T7.0 - East CTA Station,4/16/2021 08:00,5/6/2021 17:00,,,,
CP12590,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0Install PW Metal Facia / Gutter - T7.0 - East CTA Station,8/13/2021 08:00,9/2/2021 17:00,,,,
CP12580,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Install  PW Glazing System Framing - T7.0 - East CTA Station,7/28/2021 08:00,8/12/2021 17:00,,,,
CP12570,Not Started,LINXS-191113-2-Des.C.1.ES.06,IPW T7.0 Install PW Column Wraps - T7.0 - East CTA Station,7/20/2021 08:00,8/2/2021 17:00,,,,
CP12560,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Frame/Install Suspension System /Underside - T7.0 - East CTA Station,5/24/2021 08:00,6/18/2021 17:00,,,,
CP12550,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Install PW Frame Columns - T7.0 - East CTA Station,6/21/2021 08:00,6/29/2021 17:00,,,,
CP12540,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0  Erect PW Decking and Studds - T7.0 - East CTA,3/26/2021 08:00,4/22/2021 17:00,,,,
CP12530,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Form/ Pour PW Concrete - T7.0 - East CTA,4/29/2021 08:00,5/7/2021 17:00,,,,
CP12520,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Place PW Concrete Reinforcing - T7.0 - East CTA Station,4/23/2021 08:00,4/28/2021 17:00,,,,
CP12510,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Rough-in PW Plumbing - T7.0 - East CTA Station,4/23/2021 08:00,5/5/2021 17:00,,,,
CP12490,Not Started,LINXS-191113-2-Des.C.1.ES.06,InstalL Roof Decking - T7.0 - East CTA Station,3/26/2021 08:00,4/22/2021 17:00,,,,
CP12480,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Detailing PW Structure - T7.0 - East CTA Station,2/5/2021 08:00,4/8/2021 17:00,,,,
CP12470,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Erect PW Intermediate Roof Beams / Load Decking - T7.0 - East CTA Station,3/5/2021 08:00,3/18/2021 17:00,,,,
CP12460,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Erect PW Columns and Main Roof Girders - T7.0 - East CTA Station,2/19/2021 08:00,3/4/2021 17:00,,,,
CP12450,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Erect PW Steel Girder Beams / Misc. Floor Steel  section 1 - T7.0 - East CTA Station,1/29/2021 08:00,2/18/2021 17:00,,,,
CP12440,Not Started,LINXS-191113-2-Des.C.1.ES.06,PW T7.0 Lift PW Steel To Deck Level - T7.0 - East CTA Station,1/8/2021 08:00,1/28/2021 17:00,,,,
CP12430,Not Started,LINXS-191113-2-Des.C.1.ES.06,Prep / Pour PW Concrete - T7.0 - East CTA Station,1/7/2021 08:00,1/7/2021 17:00,,,,
CP12420,Not Started,LINXS-191113-2-Des.C.1.ES.06,Set Up PW Ground Crane / Prep Steel - T7.0 - East CTA Station,1/6/2021 08:00,1/7/2021 17:00,,,,
CP12410,Not Started,LINXS-191113-2-Des.C.1.ES.06,Erect PW Shore Parking Decks - T7.0 - East CTA Station,8/12/2020 08:00,8/18/2020 17:00,,,,
LOECP01140,Not Started,LINXS-191113-2-Des.C.1.ES.06,CTA T7.0 Ped Walkway - LOE,1/7/2021 08:00,10/1/2021 17:00,,,,
CP10260,Not Started,LINXS-191113-2-Des.C.1.ES.06,Erect PW Bent 01 Structural Columns - T7.0 - East CTA Station,7/6/2020 08:00,7/14/2020 17:00,,,,
CP10170,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 01 CIDH - T7.0 - East CTA Station,6/25/2020 08:00,6/29/2020 17:00,,,,
CP12630.12,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install Drive Train - PW Moving Walkway - T7.0  -  East CTA Station,5/26/2021 08:00,6/8/2021 17:00,,,,
CP12630.14,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install Treadway Support & Surface  - PW Moving Walkway - T7.0  -  East CTA Station,6/9/2021 08:00,6/23/2021 17:00,,,,
CP12630.16,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install Handrail Drive & Handrail - PW Moving Walkway - T7.0  -  East CTA Station,6/24/2021 08:00,7/14/2021 17:00,,,,
CP31310,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bent 01 Bent Cap - T7.0 - East CTA Station,7/15/2020 08:00,7/23/2020 17:00,,,,
CP31390,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 02 CIDH - T7.0 - East CTA Station,6/30/2020 08:00,7/2/2020 17:00,,,,
CP31400,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 03 CIDH - T7.0 - East CTA Station,7/3/2020 08:00,7/8/2020 17:00,,,,
CP31410,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 04 CIDH - T7.0 - East CTA Station,7/9/2020 08:00,7/13/2020 17:00,,,,
CP31680,Not Started,LINXS-191113-2-Des.C.1.ES.06,Erect PW Bent 02 Structural Columns - T7.0 - East CTA Station,7/13/2020 08:00,7/21/2020 17:00,,,,
CP31690,Not Started,LINXS-191113-2-Des.C.1.ES.06,Erect PW Bent 03 Structural Columns - T7.0 - East CTA Station,7/17/2020 08:00,7/27/2020 17:00,,,,
CP31700,Not Started,LINXS-191113-2-Des.C.1.ES.06,Erect PW Bent 04 Structural Columns - T7.0 - East CTA Station,7/23/2020 08:00,7/31/2020 17:00,,,,
CP31710,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bent 02 Bent Cap - T7.0 - East CTA Station,7/22/2020 08:00,7/30/2020 17:00,,,,
CP31720,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bent 03 Bent Cap - T7.0 - East CTA Station,7/28/2020 08:00,8/5/2020 17:00,,,,
CP31730,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bent 04 Bent Cap - T7.0 - East CTA Station,8/3/2020 08:00,8/11/2020 17:00,,,,
CP10170.10,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 01 CIDH pile cap - T7.0 - East CTA Station,6/30/2020 08:00,7/3/2020 17:00,,,,
CP31390.10,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 02 CIDH pile cap - T7.0 - East CTA Station,7/7/2020 08:00,7/10/2020 17:00,,,,
CP31400.10,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 03 CIDH pile cap - T7.0 - East CTA Station,7/13/2020 08:00,7/16/2020 17:00,,,,
CP31410.10,Not Started,LINXS-191113-2-Des.C.1.ES.06,Install PW Bridge Bent 04 CIDH pile cap - T7.0 - East CTA Station,7/17/2020 08:00,7/22/2020 17:00,,,,
CSE31100,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,PW T7.0 In-slab Conduit Rough-In - ECTA T7 PW - REI-146,4/23/2021 08:00,5/6/2021 17:00,,,,
CSE31110,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,PW T7.0 Install Conduit Sleeves - ECTA T7 PW - REI-147,4/23/2021 08:00,5/6/2021 17:00,,,,
CSE31120,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,In Wall Rough-In Electrical - ECTA T7 PW - REI-148,7/13/2021 08:00,7/26/2021 17:00,,,,
CSE31130,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Overhead Rough-In Electrical - ECTA T7 PW - REI-149,7/13/2021 08:00,8/9/2021 17:00,,,,
CSE31140,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,In Wall Rough-In Low Voltage Systems - ECTA T7 PW - REI-150,7/13/2021 08:00,7/26/2021 17:00,,,,
CSE31150,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Overhead Rough-In Low Voltage Systems - ECTA T7 PW - REI-151,7/13/2021 08:00,8/9/2021 17:00,,,,
CSE31160,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Pull Wire Electrical - ECTA T7 PW - REI-152,8/10/2021 08:00,8/23/2021 17:00,,,,
CSE31170,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Pull Wire Low Voltage Systems - ECTA T7 PW - REI-153,8/10/2021 08:00,8/23/2021 17:00,,,,
CSE31180,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Trim Finishes Electrical - ECTA T7 PW - REI-154,9/22/2021 08:00,10/12/2021 17:00,,,,
CSE31190,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Trim Finishes Low Voltage Systems - ECTA T7 PW - REI-155,9/22/2021 08:00,10/5/2021 17:00,,,,
CSE31200,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Trim Lighting - ECTA T7 PW - REI-156,9/22/2021 08:00,10/5/2021 17:00,,,,
CSE31210,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Fire Seal - ECTA T7 PW - REI-157,10/13/2021 08:00,10/19/2021 17:00,,,,
CSE31220,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Electrical Test/Checkout - ECTA T7 PW - REI-158,10/20/2021 08:00,10/26/2021 17:00,,,,
CSE31230,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Low Voltage Test/Checkout - ECTA T7 PW - REI-159,10/20/2021 08:00,10/26/2021 17:00,,,,
CSE120720,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Rough-In Lighting - ECTA T7 PW - REI-2535,8/24/2021 08:00,9/7/2021 17:00,,,,
CSE120730,Not Started,LINXS-191113-2-Des.C.1.ES.06.1,Moving Walkway Power - ECTA T7 PW - REI-2536,5/7/2021 08:00,6/4/2021 17:00,,,,
CP12130,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Signage / Wayfinding - VP7.0 - East CTA Station,2/1/2022 08:00,2/4/2022 17:00,,,,
CP12120,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Terrazo - VP7.0 - East CTA Station,1/11/2022 08:00,1/31/2022 17:00,,,,
CP12110,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Interior Guardrails - VP7.0 - East CTA Station,1/14/2022 08:00,1/20/2022 17:00,,,,
CP12080,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Glazing - VP7.0 - East CTA Station,12/23/2021 08:00,1/13/2022 17:00,,,,
CP12070,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Metal Ceiling Panels / Belly Wrap - VP7.0 - East CTA Station,12/9/2021 08:00,12/27/2021 17:00,,,,
CP12050,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Tapered Insulation / Roofing - VP7.0 - East CTA Station,11/8/2021 08:00,11/15/2021 17:00,EP731,,,
CP12040,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Metal Facia / Gutter - VP7.0 - East CTA Station,12/6/2021 08:00,12/8/2021 17:00,,,,
CP12030,Not Started,LINXS-191113-2-Des.C.1.ES.2,Construct PW Glazing System Framing - VP7.0 - East CTA Station,11/22/2021 08:00,12/3/2021 17:00,EP733,,,
CP12020,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Column Wraps - VP7.0 - East CTA Station,11/16/2021 08:00,11/19/2021 17:00,,,,
CP12010,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Frame Ceiling / Belly - VP7.0 - East CTA Station,11/4/2021 08:00,11/17/2021 17:00,,,,
CP12000,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Frame Columns - VP7.0 - East CTA Station,11/1/2021 08:00,11/3/2021 17:00,,,,
CP11990,Not Started,LINXS-191113-2-Des.C.1.ES.2,Place / Weld Off PW Roof Decking - VP7.0 - East CTA,11/4/2021 08:00,11/5/2021 17:00,EP731,,,
CP11980,Not Started,LINXS-191113-2-Des.C.1.ES.2,Prep / Pour PW Concrete - VP7.0 - East CTA,10/27/2021 08:00,10/29/2021 17:00,,,,
CP11970,Not Started,LINXS-191113-2-Des.C.1.ES.2,Place PW Concrete Reinforcing - VP7.0 - East CTA Station,10/25/2021 08:00,10/26/2021 17:00,,,,
CP11960,Not Started,LINXS-191113-2-Des.C.1.ES.2,Rough-in PW Plumbing - VC7.0 - East CTA Station,10/25/2021 08:00,10/28/2021 17:00,,,,
CP11940,Not Started,LINXS-191113-2-Des.C.1.ES.2,Place / Weld Off PW Floor Decking - VP7.0 - East CTA Station,10/21/2021 08:00,10/22/2021 17:00,,,,
CP11930,Not Started,LINXS-191113-2-Des.C.1.ES.2,Weld Off PW Structure - VP7.0 - East CTA Station,10/14/2021 08:00,10/20/2021 17:00,,,,
CP11920,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Intermediate Roof Beams / Load Decking - VP7.0 - East CTA Station,10/13/2021 08:00,10/13/2021 17:00,EP724,,,
CP11910,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Columns and Main Roof Girders - VP7.0 - East CTA Station,10/11/2021 08:00,10/12/2021 17:00,EP720,,,
CP11900,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Steel Girder Beams / Misc. Floor Steel - VP7.0 - East CTA Station,10/5/2021 08:00,10/8/2021 17:00,EP722,,,
CP11890,Not Started,LINXS-191113-2-Des.C.1.ES.2,Prep / Pour PW Concrete - VP7.0 - East CTA Station,10/4/2021 08:00,10/4/2021 17:00,EP73,,,
LOECP01150,Not Started,LINXS-191113-2-Des.C.1.ES.2,CTA VCP7 Ped Walkway & Vertical Core - LOE,10/4/2021 08:00,2/8/2022 17:00,,,,
CP01000,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Bent P2 Structural Columns - VP7.0 - East CTA Station,4/3/2020 08:00,4/13/2020 17:00,EP72,,,
CP10100,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Bent P2 Bridge CIDH - VP7.0 - East CTA Station,12/6/2019 08:00,12/10/2019 17:00,EP71,,,
CP31640,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Bent P1 Bridge CIDH - VP7.0 - East CTA Station,12/11/2019 08:00,12/13/2019 17:00,EP71,,,
CP31800,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Bent P1 Structural Columns - VP7.0 - East CTA Station,4/9/2020 08:00,4/17/2020 17:00,EP72,,,
CP31810,Not Started,LINXS-191113-2-Des.C.1.ES.2,Erect PW Bent P2/P1 Bent Cap - VP7.0 - East CTA Station,4/20/2020 08:00,4/28/2020 17:00,EP72,,,
CP10100.10,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Bent P2 Bridge CIDH pile cap - VP7.0 - East CTA Station,3/30/2020 08:00,4/2/2020 17:00,,,,
CP31640.10,Not Started,LINXS-191113-2-Des.C.1.ES.2,Install PW Bent P1 Bridge CIDH pile cap - VP7.0 - East CTA Station,4/3/2020 08:00,4/8/2020 17:00,,,,
CSE31240,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,In-slab Conduit Rough-In - ECTA P7 Walkway - REI-161,10/25/2021 08:00,11/12/2021 17:00,,,,
CSE31250,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Install Conduit Sleeves - ECTA P7 Walkway - REI-162,10/25/2021 08:00,11/5/2021 17:00,,,,
CSE31260,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,In Wall Rough-In Electrical - ECTA P7 Walkway - REI-163,12/1/2021 08:00,12/14/2021 17:00,,,,
CSE31270,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,In Wall Rough-In Low Voltage Systems - ECTA P7 Walkway - REI-165,12/1/2021 08:00,12/14/2021 17:00,,,,
CSE31280,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Overhead Rough-In Electrical - ECTA P7 Walkway - REI-164,11/8/2021 08:00,11/30/2021 17:00,,,,
CSE31290,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Overhead Rough-In Low Voltage Systems - ECTA P7 Walkway - REI-166,11/8/2021 08:00,11/30/2021 17:00,,,,
CSE31300,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Pull Wire Electrical - ECTA P7 Walkway - REI-167,12/15/2021 08:00,12/21/2021 17:00,,,,
CSE31310,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Pull Wire Low Voltage Systems - ECTA P7 Walkway - REI-168,12/15/2021 08:00,12/21/2021 17:00,,,,
CSE31320,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Trim Finishes Electrical - ECTA P7 Walkway - REI-169,1/24/2022 08:00,2/4/2022 17:00,,,,
CSE31330,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Trim Finishes Low Voltage Systems - ECTA P7 Walkway - REI-170,12/22/2021 08:00,1/7/2022 17:00,,,,
CSE31340,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Trim Lighting - ECTA P7 Walkway - REI-171,1/24/2022 08:00,2/4/2022 17:00,,,,
CSE31350,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Fire Seal - ECTA P7 Walkway - REI-172,2/7/2022 08:00,2/11/2022 17:00,,,,
CSE31360,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Electrical Test/Checkout - ECTA P7 Walkway - REI-173,2/14/2022 08:00,2/18/2022 17:00,,,,
CSE31370,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Low Voltage Test/Checkout - ECTA P7 Walkway - REI-174,2/14/2022 08:00,2/18/2022 17:00,,,,
CSE120740,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Moving Walkway Power - ECTA P7 Walkway - REI-2537,11/8/2021 08:00,12/7/2021 17:00,,,,
CSE120750,Not Started,LINXS-191113-2-Des.C.1.ES.2.1,Rough-In Lighting - ECTA P7 Walkway - REI-2538,12/22/2021 08:00,1/21/2022 17:00,,,,
CV10760,Not Started,LINXS-191113-2-Des.C.1.ES.4,Construct Structural Steel - VC-P7 - East CTA Station,11/5/2021 08:00,11/11/2021 17:00,,,,
CV10690,Not Started,LINXS-191113-2-Des.C.1.ES.4,Erect Stairs - VC-P7 - East CTA Station,11/22/2021 08:00,12/17/2021 17:00,,,,
CV10620,Not Started,LINXS-191113-2-Des.C.1.ES.4,Erect Sheathing/Skin - VC-P7 - East CTA Station,12/2/2021 08:00,12/28/2021 17:00,,,,
CV10550,Not Started,LINXS-191113-2-Des.C.1.ES.4,Install Shaft Liner - VC-P7 - East CTA Station,11/22/2021 08:00,12/1/2021 17:00,,,,
CV10480,Not Started,LINXS-191113-2-Des.C.1.ES.4,Select Demo - VC-P7 - East CTA Station,10/21/2021 08:00,10/28/2021 17:00,,,,
CV10410,Not Started,LINXS-191113-2-Des.C.1.ES.4,Construct Metal Framing - VC-P7 - East CTA Station,11/12/2021 08:00,11/19/2021 17:00,,,,
CV10340,Not Started,LINXS-191113-2-Des.C.1.ES.4,Install MEPF - VC-P7 - East CTA Station,11/22/2021 08:00,12/1/2021 17:00,,,,
CV10270.10,Not Started,LINXS-191113-2-Des.C.1.ES.4,Install Mechanical - Elevator - VC-P7 - East CTA Station,12/2/2021 08:00,12/16/2021 17:00,,,,
CV10100,Not Started,LINXS-191113-2-Des.C.1.ES.4,Install Foundation - VC-P7 - East CTA Station,10/29/2021 08:00,11/4/2021 17:00,,,,
CV10200,Not Started,LINXS-191113-2-Des.C.1.ES.4,Complete VC Finishes - VC-P7 - East CTA Station,1/24/2022 08:00,2/8/2022 17:00,,,,
CV10270.12,Not Started,LINXS-191113-2-Des.C.1.ES.4,Install Guide Rails - Elevator - VC-P7 - East CTA Station,12/17/2021 08:00,12/30/2021 17:00,,,,
CV10270.14,Not Started,LINXS-191113-2-Des.C.1.ES.4,Install  Build Out Elevator - Elevator - VC-P7 - East CTA Station,1/4/2022 08:00,1/21/2022 17:00,,,,
CSE31380,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,In-slab Conduit Rough-In - ECTA  VC-P7 - REI-176,10/29/2021 08:00,11/4/2021 17:00,,,,
CSE31390,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Install Conduit Sleeves - ECTA  VC-P7 - REI-177,10/29/2021 08:00,10/29/2021 17:00,,,,
CSE31400,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,In Wall Rough-In Electrical - ECTA  VC-P7 - REI-178,11/22/2021 08:00,11/30/2021 17:00,,,,
CSE31410,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,In Wall Rough-In Low Voltage Systems - ECTA  VC-P7 - REI-179,11/22/2021 08:00,11/30/2021 17:00,,,,
CSE31420,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Overhead Rough-In Electrical - ECTA  VC-P7 - REI-180,11/1/2021 08:00,11/12/2021 17:00,,,,
CSE31430,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Overhead Rough-In Low Voltage Systems - ECTA  VC-P7 - REI-181,11/1/2021 08:00,11/12/2021 17:00,,,,
CSE31440,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Pull Wire Electrical - ECTA  VC-P7 - REI-182,12/1/2021 08:00,12/3/2021 17:00,,,,
CSE31450,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Pull Wire Low Voltage Systems - ECTA  VC-P7 - REI-183,12/1/2021 08:00,12/3/2021 17:00,,,,
CSE31460,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Trim Finishes Electrical - ECTA  VC-P7 - REI-184,12/6/2021 08:00,12/10/2021 17:00,,,,
CSE31470,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Trim Finishes Low Voltage Systems - ECTA  VC-P7 - REI-185,12/6/2021 08:00,12/10/2021 17:00,,,,
CSE31480,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Trim Lighting - ECTA  VC-P7 - REI-186,12/13/2021 08:00,12/17/2021 17:00,,,,
CSE31490,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Fire Seal - ECTA  VC-P7 - REI-187,12/20/2021 08:00,12/21/2021 17:00,,,,
CSE31500,Not Started,LINXS-191113-2-Des.C.1.ES.4.1,Electrical Test/Checkout - ECTA  VC-P7 - REI-188,12/22/2021 08:00,12/23/2021 17:00,,,,
