task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
CP14340,Not Started,LINXS-1908.C.1.WS.3,Prep / Pour Vierendeel Truss PW Concrete - TBIT,2/16/2022 08:00,2/18/2022 17:00,WPT18,,,
CP14330,Not Started,LINXS-1908.C.1.WS.3,Place Vierendeel Truss PW Concrete Reinforcing - TBIT,2/10/2022 08:00,2/15/2022 17:00,,,,
CP14320,Not Started,LINXS-1908.C.1.WS.3,Rough-in Vierendeel Truss PW Plumbing - TBIT,2/10/2022 08:00,2/16/2022 17:00,,,,
CP14290,Not Started,LINXS-1908.C.1.WS.3,Erect Vierendeel Truss PW Intermediate Floor Terrazo - TBIT,1/31/2022 08:00,2/9/2022 17:00,WPT36,,,
CP14280,Not Started,LINXS-1908.C.1.WS.3,Erect Vierendeel Truss PW Intermediate Floor & Roof Beams - TBIT,1/24/2022 08:00,1/28/2022 17:00,WPT18,,,
CP14270,Not Started,LINXS-1908.C.1.WS.3,Erect Vierendeel Truss PW Suspended Access Platform - TBIT,1/17/2022 08:00,1/21/2022 17:00,WPT22,,,
CP14260,Not Started,LINXS-1908.C.1.WS.3,Stabilize / Weld Vierendeel Truss PW 2st Section - TBIT,1/13/2022 08:00,1/14/2022 17:00,WPT22,,,
CP14250,Not Started,LINXS-1908.C.1.WS.3,Erect Vierendeel Truss PW 2nd Side Each Location - TBIT,1/12/2022 08:00,1/12/2022 17:00,WPT22,,,
CP14240,Not Started,LINXS-1908.C.1.WS.3,Stabilize / Weld Vierendeel Truss PW 1st Section - TBIT,1/10/2022 08:00,1/11/2022 17:00,WPT22,,,
CP14230,Not Started,LINXS-1908.C.1.WS.3,Erect Vierendeel Truss PW 1st Side Each Location - TBIT,1/7/2022 08:00,1/7/2022 17:00,WPT22,,,
CP14220,Not Started,LINXS-1908.C.1.WS.3,Set Up Vierendeel Truss PW Crane / Truss Staging - TBIT,1/4/2022 08:00,1/6/2022 17:00,,,,
LOECP04470,Not Started,LINXS-1908.C.1.WS.3,Vierendeel Truss Ped Walkway - West CTA TBIT - LOE,1/4/2022 08:00,6/2/2022 17:00,,,,
LAXCZ1WS3,Not Started,LINXS-1908.C.1.WS.3,Ped Walkway - TBIT - Zone 1 CTA - WBS Summary,4/23/2020 08:00,6/2/2022 17:00,,,,
CP31670,Not Started,LINXS-1908.C.1.WS.3,Install PW Bent 01 CIDH - TBIT - West CTA Station,4/23/2020 08:00,5/1/2020 17:00,,,,
CP31820,Not Started,LINXS-1908.C.1.WS.3,Install PW Bent 01 Structural Column- TBIT - West CTA Station,5/4/2020 08:00,5/12/2020 17:00,,,,
CP31830,Not Started,LINXS-1908.C.1.WS.3,Install PW Bent 01 Bent Cap - TBIT - West CTA Station,5/13/2020 08:00,5/21/2020 17:00,,,,
CSE11280,Not Started,LINXS-1908.C.1.WS.3.1,In-slab Conduit Rough-In - WCTA TBIT PW - REI-272,2/10/2022 08:00,2/16/2022 17:00,,,,
CSE11290,Not Started,LINXS-1908.C.1.WS.3.1,Install Conduit Sleeves - WCTA TBIT PW - REI-273,2/10/2022 08:00,2/23/2022 17:00,,,,
CSE11300,Not Started,LINXS-1908.C.1.WS.3.1,In Wall Rough-In Electrical - WCTA TBIT PW - REI-274,3/15/2022 08:00,3/21/2022 17:00,,,,
CSE11310,Not Started,LINXS-1908.C.1.WS.3.1,In Wall Rough-In Low Voltage Systems - WCTA TBIT PW - REI-276,2/24/2022 08:00,3/2/2022 17:00,,,,
CSE11320,Not Started,LINXS-1908.C.1.WS.3.1,Overhead Rough-In Electrical - WCTA TBIT PW - REI-275,3/22/2022 08:00,3/30/2022 17:00,,,,
CSE11330,Not Started,LINXS-1908.C.1.WS.3.1,Overhead Rough-In Low Voltage Systems - WCTA TBIT PW - REI-277,3/3/2022 08:00,3/11/2022 17:00,,,,
CSE11340,Not Started,LINXS-1908.C.1.WS.3.1,Pull Wire Electrical - WCTA TBIT PW - REI-278,3/31/2022 08:00,4/6/2022 17:00,,,,
CSE11350,Not Started,LINXS-1908.C.1.WS.3.1,Pull Wire Low Voltage Systems - WCTA TBIT PW - REI-279,3/14/2022 08:00,3/18/2022 17:00,,,,
CSE11360,Not Started,LINXS-1908.C.1.WS.3.1,Trim Finishes Electrical - WCTA TBIT PW - REI-280,4/7/2022 08:00,4/20/2022 17:00,,,,
CSE11370,Not Started,LINXS-1908.C.1.WS.3.1,Trim Finishes Low Voltage Systems - WCTA TBIT PW - REI-281,3/21/2022 08:00,4/1/2022 17:00,,,,
CSE11380,Not Started,LINXS-1908.C.1.WS.3.1,Trim Lighting - WCTA TBIT PW - REI-282,4/21/2022 08:00,4/29/2022 17:00,,,,
CSE11390,Not Started,LINXS-1908.C.1.WS.3.1,Fire Seal - WCTA TBIT PW - REI-283,5/2/2022 08:00,5/4/2022 17:00,,,,
CSE11400,Not Started,LINXS-1908.C.1.WS.3.1,Electrical Test/Checkout - WCTA TBIT PW - REI-284,5/5/2022 08:00,5/9/2022 17:00,,,,
CSE11410,Not Started,LINXS-1908.C.1.WS.3.1,Low Voltage Test/Checkout - WCTA TBIT PW - REI-285,5/5/2022 08:00,5/9/2022 17:00,,,,
CP14830,Not Started,LINXS-1908.C.1.WS.01,Install Vierendeel Truss PW Underside Metal Panel - VC3.0 - West CTA Station,6/1/2022 08:00,6/14/2022 17:00,WP3334,,,
CP14820,Not Started,LINXS-1908.C.1.WS.01,Frame Vierendeel Truss PW Underside - VC3.0 - West CTA Station,5/19/2022 08:00,5/31/2022 17:00,WP3334,,,
CP14810,Not Started,LINXS-1908.C.1.WS.01,Install Vierendeel Truss PW Signage / Wayfinding - VC3.0 - West CTA Station,5/23/2022 08:00,5/26/2022 17:00,,,,
CP14800,Not Started,LINXS-1908.C.1.WS.01,Erect Vierendeel Truss PW Terrazo - VC3.0 - West CTA Station,5/2/2022 08:00,5/20/2022 17:00,WP3336,,,
CP14790,Not Started,LINXS-1908.C.1.WS.01,Erect Vierendeel Truss PW Interior Guardrails - VC3.0 - West CTA Station,5/12/2022 08:00,5/18/2022 17:00,,,,
CP14760,Not Started,LINXS-1908.C.1.WS.01,Remove Vierendeel Truss PW Suspended Access Platform - VC3.0 - West CTA Station,5/6/2022 08:00,5/11/2022 17:00,,,,
CP14750,Not Started,LINXS-1908.C.1.WS.01,Install Vierendeel Truss PW Glazing - VC3.0 - West CTA Station,4/27/2022 08:00,5/5/2022 17:00,WP3333,,,
CP14730,Not Started,LINXS-1908.C.1.WS.01,Construct Vierendeel Truss PW Glazing System Framing - VC3.0 - West CTA Station,4/13/2022 08:00,4/26/2022 17:00,WP3333,,,
CP14720,Not Started,LINXS-1908.C.1.WS.01,Install Vierendeel Truss PW Metal Ceiling Panels - VC3.0 - West CTA Station,4/7/2022 08:00,4/18/2022 17:00,WP3332,,,
CP14710,Not Started,LINXS-1908.C.1.WS.01,Install Vierendeel Truss PW Column Wraps - VC3.0 - West CTA Station,3/28/2022 08:00,4/6/2022 17:00,WP3334,,,
CP14700,Not Started,LINXS-1908.C.1.WS.01,Install Vierendeel Truss PW Metal Facia - VC3.0 - West CTA Station,3/23/2022 08:00,4/1/2022 17:00,WP3334,,,
CP14690,Not Started,LINXS-1908.C.1.WS.01,Frame Vierendeel Truss PW Columns - VC3.0 - West CTA Station,3/15/2022 08:00,3/22/2022 17:00,,,,
CP14680,Not Started,LINXS-1908.C.1.WS.01,Erect Vierendeel Truss PW Frame Ceiling - VC3.0 - West CTA Station,3/7/2022 08:00,3/18/2022 17:00,WP3332,,,
CP14670,Not Started,LINXS-1908.C.1.WS.01,Install Vierendeel Truss PW Tapered Insulation / Roofing - VC3.0 - West CTA Station,3/7/2022 08:00,3/14/2022 17:00,WP3332,,,
CP14660,Not Started,LINXS-1908.C.1.WS.01,Place / Weld Off Vierendeel Truss PW Floor Decking - VC3.0 - West CTA Station (2 of 2),3/1/2022 08:00,3/4/2022 17:00,WP3318,,,
CP14650,Not Started,LINXS-1908.C.1.WS.01,Prep / Pour Vierendeel Truss PW Concrete - VC3.0 - West CTA Station,2/24/2022 08:00,2/28/2022 17:00,WP3318,,,
CP14640,Not Started,LINXS-1908.C.1.WS.01,Place Vierendeel Truss PW Concrete Reinforcing - VC3.0 - West CTA Station,2/18/2022 08:00,2/23/2022 17:00,WP3318,,,
CP14630,Not Started,LINXS-1908.C.1.WS.01,Rough-in Vierendeel Truss PW Plumbing - VC3.0 - West CTA Station,2/18/2022 08:00,2/24/2022 17:00,,,,
CP14610,Not Started,LINXS-1908.C.1.WS.01,Place / Weld Off Vierendeel Truss PW Floor Decking - VC3.0 - West CTA Station (1 of 2),2/10/2022 08:00,2/17/2022 17:00,WP3318,,,
CP14600,Not Started,LINXS-1908.C.1.WS.01,Weld Off Vierendeel Truss PW Structure - VC3.0,1/31/2022 08:00,2/9/2022 17:00,WP3326,,,
CP14590,Not Started,LINXS-1908.C.1.WS.01,Erect Vierendeel Truss PW Intermediate Floor & Roof Beams - VC3.0 - West CTA Station,1/24/2022 08:00,1/28/2022 17:00,WP3324,,,
CP14580,Not Started,LINXS-1908.C.1.WS.01,Erect Vierendeel Truss PW Suspended Access Platform - VC3.0 - West CTA Station,1/17/2022 08:00,1/21/2022 17:00,WP3326,,,
CP14570,Not Started,LINXS-1908.C.1.WS.01,Stabilize / Weld Vierendeel Truss PW 2st Section - VC3.0,1/13/2022 08:00,1/14/2022 17:00,WP3326,,,
CP14560,Not Started,LINXS-1908.C.1.WS.01,Erect Vierendeel Truss PW 2nd Side Each Location - VC3.0 - West CTA Station,1/12/2022 08:00,1/12/2022 17:00,WP3326,,,
CP14550,Not Started,LINXS-1908.C.1.WS.01,Stabilize / Weld Vierendeel Truss PW 1st Section - VC3.0,1/10/2022 08:00,1/11/2022 17:00,WP3326,,,
CP14540,Not Started,LINXS-1908.C.1.WS.01,Erect Vierendeel Truss PW 1st Side Each Location - VC3.0 - West CTA Station,1/7/2022 08:00,1/7/2022 17:00,WP3326,,,
CP14530,Not Started,LINXS-1908.C.1.WS.01,Set Up Vierendeel Truss PW Crane / Truss Staging - VC3.0 - West CTA Station,1/4/2022 08:00,1/6/2022 17:00,,,,
LOECP04790,Not Started,LINXS-1908.C.1.WS.01,Vierendeel Truss Ped Walkway - VC3.0 - LOE,1/4/2022 08:00,6/14/2022 17:00,,,,
CP12970,Not Started,LINXS-1908.C.1.WS.01,Erect PW Signage / Wayfinding - T3.0 - West CTA Station,12/21/2020 08:00,1/11/2021 17:00,,,,
CP12960,Not Started,LINXS-1908.C.1.WS.01,Erect PW Terrazo - T3.0 - West CTA Station,10/29/2020 08:00,12/11/2020 17:00,WP3236,,,
CP12950,Not Started,LINXS-1908.C.1.WS.01,Erect PW Interior Guardrails - T3.0 - West CTA Station,11/30/2020 08:00,12/18/2020 17:00,,,,
CP12920,Not Started,LINXS-1908.C.1.WS.01,Install PW Glazing - T3.0 - West CTA Station,10/15/2020 08:00,11/25/2020 17:00,WP3233,,,
CP12910,Not Started,LINXS-1908.C.1.WS.01,Install PW Metal Ceiling Panels / Belly Wrap - T3.0 - West CTA Station,10/1/2020 08:00,10/28/2020 17:00,WP3232,,,
CP12900.10,Not Started,LINXS-1908.C.1.WS.01,Install Framework - PW Moving Walkway - T3.0 - West CTA Station,9/23/2020 08:00,10/6/2020 17:00,WP3247,,,
CP12890,Not Started,LINXS-1908.C.1.WS.01,Load PW Moving Walkways - T3.0 - West CTA Station,9/10/2020 08:00,9/14/2020 17:00,WP3247,,,
CP12870,Not Started,LINXS-1908.C.1.WS.01,Install PW Tapered Insulation / Roofing - T3.0 - West CTA Station,8/20/2020 08:00,9/9/2020 17:00,WP3231,,,
CP12860,Not Started,LINXS-1908.C.1.WS.01,Install PW Metal Facia / Gutter - T3.0 - West CTA Station,9/23/2020 08:00,9/30/2020 17:00,,,,
CP12850,Not Started,LINXS-1908.C.1.WS.01,Construct PW Glazing System Framing - T3.0 - West CTA Station,9/4/2020 08:00,9/22/2020 17:00,WP3233,,,
CP12840,Not Started,LINXS-1908.C.1.WS.01,Install PW Column Wraps - T3.0 - West CTA Station,8/25/2020 08:00,9/3/2020 17:00,,,,
CP12830,Not Started,LINXS-1908.C.1.WS.01,Erect PW Frame Ceiling / Belly - T3.0 - West CTA Station,8/25/2020 08:00,9/22/2020 17:00,WP3232,,,
CP12820,Not Started,LINXS-1908.C.1.WS.01,Install PW Frame Columns - T3.0 - West CTA Station,8/14/2020 08:00,8/24/2020 17:00,WP3220,,,
CP12810,Not Started,LINXS-1908.C.1.WS.01,Place / Weld Off PW Floor Decking - T3.0 - West CTA,8/14/2020 08:00,8/19/2020 17:00,,,,
CP12800,Not Started,LINXS-1908.C.1.WS.01,Prep / Pour PW Concrete - T3.0 - West CTA,8/6/2020 08:00,8/13/2020 17:00,WP3218,,,
CP12790,Not Started,LINXS-1908.C.1.WS.01,Place PW Concrete Reinforcing - T3.0 - West CTA Station,7/31/2020 08:00,8/5/2020 17:00,WP3218,,,
CP12780,Not Started,LINXS-1908.C.1.WS.01,Rough-in PW Plumbing - T3.0 - West CTA Station,7/31/2020 08:00,8/13/2020 17:00,,,,
CP12760,Not Started,LINXS-1908.C.1.WS.01,Place / Weld Off PW Floor Decking - T3.0 - West CTA Station,7/23/2020 08:00,7/30/2020 17:00,WP3218,,,
CP12750,Not Started,LINXS-1908.C.1.WS.01,Weld Off PW Structure - T3.0 - West CTA Station,7/1/2020 08:00,7/22/2020 17:00,,,,
CP12740,Not Started,LINXS-1908.C.1.WS.01,Erect PW Intermediate Roof Beams / Load Decking - T3.0 - West CTA Station,6/25/2020 08:00,6/30/2020 17:00,WP3224,,,
CP12730,Not Started,LINXS-1908.C.1.WS.01,Erect PW Columns and Main Roof Girders - T3.0 - West CTA Station,6/15/2020 08:00,6/24/2020 17:00,WP3220,,,
CP12720,Not Started,LINXS-1908.C.1.WS.01,Erect PW Steel Girder Beams / Misc. Floor Steel - T3.0 - West CTA Station,6/5/2020 08:00,6/12/2020 17:00,WP3222,,,
CP12710,Not Started,LINXS-1908.C.1.WS.01,Prep / Pour PW Concrete - T3.0 - West CTA Station,6/4/2020 08:00,6/4/2020 17:00,WP3213,,,
LAXCZ1WS01,Not Started,LINXS-1908.C.1.WS.01,Ped Walkway - T3.0 - Zone 1 CTA - WBS Summary,12/20/2019 08:00,7/26/2022 17:00,,,,
LOECP01080,Not Started,LINXS-1908.C.1.WS.01,Ped Walkways - West CTA T 3.0  - LOE,6/4/2020 08:00,1/11/2021 17:00,,,,
CP10200,Not Started,LINXS-1908.C.1.WS.01,Erect PW Bent 01 Structural Columns - T3.0 - West CTA Station,4/23/2020 08:00,5/1/2020 17:00,WP312,,,
CP10110,Not Started,LINXS-1908.C.1.WS.01,Install PW Bent 01 CIDH - T3.0 - West CTA Station,4/14/2020 08:00,4/22/2020 17:00,WP311,,,
CP12900.12,Not Started,LINXS-1908.C.1.WS.01,Install Drive Train - PW Moving Walkway - T3.0 - West CTA Station,10/7/2020 08:00,10/20/2020 17:00,WP3247,,,
CP12900.14,Not Started,LINXS-1908.C.1.WS.01,Install Treadway Support & Surface  - PW Moving Walkway - T3.0 - West CTA Station,10/21/2020 08:00,11/4/2020 17:00,WP3247,,,
CP12900.16,Not Started,LINXS-1908.C.1.WS.01,Install Handrail Drive & Handrail - PW Moving Walkway - T3.0 - West CTA Station,11/5/2020 08:00,11/24/2020 17:00,,,,
CWCTAB,Not Started,LINXS-1908.C.1.WS.01,"MOT & Mobilize Equip., Matls & Craft - Design Package VC2 - Area 1 - WCTA Station (remaining station structure)",12/20/2019 08:00,1/24/2020 17:00,,,,
CP12900,Not Started,LINXS-1908.C.1.WS.01,Relocate Iconic Lights - T3.0 - West CTA Station,12/21/2020 08:00,1/4/2021 17:00,,,,
CP31330,Not Started,LINXS-1908.C.1.WS.01,Install PW Bent 01 Bent Cap - T3.0 - West CTA Station,5/4/2020 08:00,5/12/2020 17:00,WP313,,,
CP31430,Not Started,LINXS-1908.C.1.WS.01,Install PW Bent 02 CIDH - T3.0 - West CTA Station,4/23/2020 08:00,5/1/2020 17:00,WP321,,,
CP31440,Not Started,LINXS-1908.C.1.WS.01,Install PW Bent 03 CIDH - T3.0 - West CTA Station,5/4/2020 08:00,5/12/2020 17:00,WP331,,,
CP31840,Not Started,LINXS-1908.C.1.WS.01,Erect PW Bent 02 Structural Columns - T3.0 - West CTA Station,5/4/2020 08:00,5/12/2020 17:00,WP322,,,
CP31850,Not Started,LINXS-1908.C.1.WS.01,Erect PW Bent 03 Structural Columns - T3.0 - West CTA Station,5/13/2020 08:00,5/21/2020 17:00,WP332,,,
CP31860,Not Started,LINXS-1908.C.1.WS.01,Install PW Bent 02 Bent Cap - T3.0 - West CTA Station,5/13/2020 08:00,5/21/2020 17:00,WP323,,,
CP31870,Not Started,LINXS-1908.C.1.WS.01,Install PW Bent 03 Bent Cap - T3.0 - West CTA Station,5/22/2020 08:00,6/2/2020 17:00,WP333,,,
CV10770,Not Started,LINXS-1908.C.1.WS.01.01,Construct Structural Steel - VC-P3 (2) - Center CTA Station,8/7/2020 08:00,8/13/2020 17:00,,,,
CV10700,Not Started,LINXS-1908.C.1.WS.01.01,Erect Stairs - VC-P3 (2)  Center CTA Station,8/24/2020 08:00,9/17/2020 17:00,,,,
CV10630,Not Started,LINXS-1908.C.1.WS.01.01,Erect Sheathing/Skin - VC-P3 (2) - Center CTA Station,9/1/2020 08:00,9/25/2020 17:00,,,,
CV10560,Not Started,LINXS-1908.C.1.WS.01.01,Install Shaft Liner - VC-P3 (2) - Center CTA Station,8/24/2020 08:00,8/31/2020 17:00,,,,
CV10490,Not Started,LINXS-1908.C.1.WS.01.01,Select Demo - VC-P3 (2)  - Center CTA Station,7/23/2020 08:00,7/30/2020 17:00,,,,
CV10420,Not Started,LINXS-1908.C.1.WS.01.01,Erect Metal Framing - VC-P3 (2) - Center CTA Station,8/14/2020 08:00,8/21/2020 17:00,,,,
CV10350,Not Started,LINXS-1908.C.1.WS.01.01,Install MPF - VC-P3 (2) - Center CTA Station,8/24/2020 08:00,8/31/2020 17:00,,,,
CV10280,Not Started,LINXS-1908.C.1.WS.01.01,Install Elevators - VC-P3 (2) - Center CTA Station,9/1/2020 08:00,11/20/2020 17:00,,,,
CV10110,Not Started,LINXS-1908.C.1.WS.01.01,Install Foundation - VC-P3 (2) - Center CTA Station,7/31/2020 08:00,8/6/2020 17:00,,,,
CV10210,Not Started,LINXS-1908.C.1.WS.01.01,Complete VC Finishes - VC-P3 (2) - Center CTA Station,11/23/2020 08:00,12/10/2020 17:00,,,,
CSE11600,Not Started,LINXS-1908.C.1.WS.01.01.1,In-slab Conduit Rough-In - WCTA VC-P3 - REI-305,7/31/2020 08:00,8/6/2020 17:00,,,,
CSE11610,Not Started,LINXS-1908.C.1.WS.01.01.1,Install Conduit Sleeves - WCTA VC-P3 - REI-306,7/31/2020 08:00,8/6/2020 17:00,,,,
CSE11620,Not Started,LINXS-1908.C.1.WS.01.01.1,In Wall Rough-In Electrical - WCTA VC-P3 - REI-307,8/24/2020 08:00,8/28/2020 17:00,,,,
CSE11630,Not Started,LINXS-1908.C.1.WS.01.01.1,In Wall Rough-In Low Voltage Systems - WCTA VC-P3 - REI-308,8/24/2020 08:00,8/28/2020 17:00,,,,
CSE11640,Not Started,LINXS-1908.C.1.WS.01.01.1,Overhead Rough-In Electrical - WCTA VC-P3 - REI-309,8/31/2020 08:00,9/10/2020 17:00,,,,
CSE11650,Not Started,LINXS-1908.C.1.WS.01.01.1,Overhead Rough-In Low Voltage Systems - WCTA VC-P3 - REI-310,8/31/2020 08:00,9/10/2020 17:00,,,,
CSE11660,Not Started,LINXS-1908.C.1.WS.01.01.1,Pull Wire Electrical - WCTA VC-P3 - REI-311,9/11/2020 08:00,9/17/2020 17:00,,,,
CSE11670,Not Started,LINXS-1908.C.1.WS.01.01.1,Pull Wire Low Voltage Systems - WCTA VC-P3 - REI-312,9/11/2020 08:00,9/17/2020 17:00,,,,
CSE11680,Not Started,LINXS-1908.C.1.WS.01.01.1,Trim Finishes Electrical - WCTA VC-P3 - REI-313,9/28/2020 08:00,10/6/2020 17:00,,,,
CSE11690,Not Started,LINXS-1908.C.1.WS.01.01.1,Trim Finishes Low Voltage Systems - WCTA VC-P3 - REI-314,9/28/2020 08:00,10/6/2020 17:00,,,,
CSE11700,Not Started,LINXS-1908.C.1.WS.01.01.1,Trim Lighting - WCTA VC-P3 - REI-315,9/28/2020 08:00,10/7/2020 17:00,,,,
CSE11710,Not Started,LINXS-1908.C.1.WS.01.01.1,Fire Seal - WCTA VC-P3 - REI-316,10/8/2020 08:00,10/14/2020 17:00,,,,
CSE11720,Not Started,LINXS-1908.C.1.WS.01.01.1,Electrical Test/Checkout - WCTA VC-P3 - REI-317,10/15/2020 08:00,10/21/2020 17:00,,,,
CSE11730,Not Started,LINXS-1908.C.1.WS.01.01.1,Low Voltage Test/Checkout - WCTA VC-P3 - REI-318,10/15/2020 08:00,10/21/2020 17:00,,,,
CSE11420,Not Started,LINXS-1908.C.1.WS.01.1,In-slab Conduit Rough-In - WCTA T 3.0 Walkway - REI-287,7/31/2020 08:00,8/20/2020 17:00,,,,
CSE11440,Not Started,LINXS-1908.C.1.WS.01.1,Install Conduit Sleeves - WCTA T 3.0 Walkway - REI-288,7/31/2020 08:00,8/13/2020 17:00,,,,
CSE11450,Not Started,LINXS-1908.C.1.WS.01.1,In Wall Rough-In Electrical - WCTA T 3.0 Walkway - REI-289,2/18/2022 08:00,3/3/2022 17:00,,,,
CSE11460,Not Started,LINXS-1908.C.1.WS.01.1,In Wall Rough-In Low Voltage Systems - WCTA T 3.0 Walkway - REI-290,2/18/2022 08:00,3/3/2022 17:00,,,,
CSE11470,Not Started,LINXS-1908.C.1.WS.01.1,Overhead Rough-In Electrical - WCTA T 3.0 Walkway - REI-291,3/4/2022 08:00,4/7/2022 17:00,,,,
CSE11480,Not Started,LINXS-1908.C.1.WS.01.1,Overhead Rough-In Low Voltage Systems - WCTA T 3.0 Walkway - REI-292,3/4/2022 08:00,4/7/2022 17:00,,,,
CSE11490,Not Started,LINXS-1908.C.1.WS.01.1,Pull Wire Electrical - WCTA T 3.0 Walkway - REI-293,4/8/2022 08:00,4/21/2022 17:00,,,,
CSE11500,Not Started,LINXS-1908.C.1.WS.01.1,Pull Wire Low Voltage Systems - WCTA T 3.0 Walkway - REI-294,4/8/2022 08:00,4/21/2022 17:00,,,,
CSE11510,Not Started,LINXS-1908.C.1.WS.01.1,Trim Finishes Electrical - WCTA T 3.0 Walkway - REI-295,5/23/2022 08:00,6/27/2022 17:00,,,,
CSE11520,Not Started,LINXS-1908.C.1.WS.01.1,Trim Finishes Low Voltage Systems - WCTA T 3.0 Walkway - REI-296,5/23/2022 08:00,6/20/2022 17:00,,,,
CSE11530,Not Started,LINXS-1908.C.1.WS.01.1,Trim Lighting - WCTA T 3.0 Walkway - REI-297,6/28/2022 08:00,7/12/2022 17:00,,,,
CSE11540,Not Started,LINXS-1908.C.1.WS.01.1,Fire Seal - WCTA T 3.0 Walkway - REI-298,7/13/2022 08:00,7/19/2022 17:00,,,,
CSE11550,Not Started,LINXS-1908.C.1.WS.01.1,Electrical Test/Checkout - WCTA T 3.0 Walkway - REI-299,7/20/2022 08:00,7/26/2022 17:00,,,,
CSE11560,Not Started,LINXS-1908.C.1.WS.01.1,Low Voltage Test/Checkout - WCTA T 3.0 Walkway - REI-300 (RAS 31 Dec 21),7/20/2022 08:00,7/26/2022 17:00,,,,
CP15140,Not Started,LINXS-1908.C.1.WS.02,Install Vierendeel Truss PW Underside Metal Panel - VC4.5 - West CTA Station,5/26/2022 08:00,6/10/2022 17:00,WP45,,,
CP15130,Not Started,LINXS-1908.C.1.WS.02,Frame Vierendeel Truss PW Underside - VC4.5 - West CTA Station,5/16/2022 08:00,5/25/2022 17:00,WP45,,,
CP15120,Not Started,LINXS-1908.C.1.WS.02,Install Vierendeel Truss PW Signage / Wayfinding - VC4.5 - West CTA Station,5/24/2022 08:00,5/27/2022 17:00,WP45,,,
CP15110,Not Started,LINXS-1908.C.1.WS.02,Erect Vierendeel Truss PW Terrazo - VC4.5 - West CTA Station,5/3/2022 08:00,5/23/2022 17:00,WP45,,,
CP15100,Not Started,LINXS-1908.C.1.WS.02,Erect Vierendeel Truss PW Interior Guardrails - VC4.5 - West CTA Station,5/9/2022 08:00,5/13/2022 17:00,WP45,,,
CP15070,Not Started,LINXS-1908.C.1.WS.02,Remove Vierendeel Truss PW Suspended Access Platform - VC4.5 - West CTA Station,5/9/2022 08:00,5/12/2022 17:00,WP45,,,
CP15060,Not Started,LINXS-1908.C.1.WS.02,Install Vierendeel Truss PW Glazing - VC4.5 - West CTA Station,4/28/2022 08:00,5/6/2022 17:00,WP45,,,
CP15040,Not Started,LINXS-1908.C.1.WS.02,Erect Vierendeel Truss PW Structural Columns - VC4.5 - West CTA Station,4/14/2022 08:00,4/27/2022 17:00,WP45,,,
CP15030,Not Started,LINXS-1908.C.1.WS.02,Install Vierendeel Truss PW Metal Ceiling Panels - VC4.5 - West CTA Station,4/8/2022 08:00,4/19/2022 17:00,WP45,,,
CP15020,Not Started,LINXS-1908.C.1.WS.02,Install Vierendeel Truss PW Column Wraps - VC4.5 - West CTA Station,3/29/2022 08:00,4/7/2022 17:00,WP45,,,
CP15010,Not Started,LINXS-1908.C.1.WS.02,Install Vierendeel Truss PW Metal Facia - VC4.5 - West CTA Station,3/24/2022 08:00,4/4/2022 17:00,WP45,,,
CP15000,Not Started,LINXS-1908.C.1.WS.02,Frame Vierendeel Truss PW Columns - VC4.5 - West CTA Station,3/16/2022 08:00,3/23/2022 17:00,WP45,,,
CP14990,Not Started,LINXS-1908.C.1.WS.02,Erect Vierendeel Truss PW Frame Ceiling - VC4.5 - West CTA Station,3/10/2022 08:00,3/23/2022 17:00,WP45,,,
CP14980,Not Started,LINXS-1908.C.1.WS.02,Install Vierendeel Truss PW Tapered Insulation / Roofing - VC4.5 - West CTA Station,3/10/2022 08:00,3/17/2022 17:00,WP45,,,
CP14970,Not Started,LINXS-1908.C.1.WS.02,Place / Weld Off Vierendeel Truss PW Floor Decking - VC4.5 - West CTA Station (2 of 2),3/4/2022 08:00,3/9/2022 17:00,WP45,,,
CP14960,Not Started,LINXS-1908.C.1.WS.02,Prep / Pour Vierendeel Truss PW Concrete - VC4.5 - West CTA Station,3/1/2022 08:00,3/3/2022 17:00,WP45,,,
CP14950,Not Started,LINXS-1908.C.1.WS.02,Place Vierendeel Truss PW Concrete Reinforcing - VC4.5 - West CTA Station,2/23/2022 08:00,2/28/2022 17:00,WP45,,,
CP14940,Not Started,LINXS-1908.C.1.WS.02,Rough-in Vierendeel Truss PW Plumbing - VC4.5 - West CTA Station,2/23/2022 08:00,3/1/2022 17:00,WP45,,,
CP14920,Not Started,LINXS-1908.C.1.WS.02,Place / Weld Off Vierendeel Truss PW Floor Decking - VC4.5 - West CTA Station (1 of 2),2/15/2022 08:00,2/22/2022 17:00,WP45,,,
CP14910,Not Started,LINXS-1908.C.1.WS.02,Weld Off Vierendeel Truss PW Structure - VC4.5 - West CTA Station,2/3/2022 08:00,2/14/2022 17:00,WP45,,,
CP14900,Not Started,LINXS-1908.C.1.WS.02,Erect Vierendeel Truss PW Intermediate Floor & Roof Beams - VC4.5 - West CTA Station,1/27/2022 08:00,2/2/2022 17:00,WP45,,,
CP14890,Not Started,LINXS-1908.C.1.WS.02,Erect Vierendeel Truss PW Suspended Access Platform - VC4.5 - West CTA Station,1/20/2022 08:00,1/26/2022 17:00,WP45,,,
CP14880,Not Started,LINXS-1908.C.1.WS.02,Stabilize / Weld Vierendeel Truss PW 2st Section - VC4.5 - West CTA Station,1/18/2022 08:00,1/19/2022 17:00,WP45,,,
