task_code,status_code,wbs_id,target_drtn_hr_cnt,task_name,wbs_name,wbs_path,user_field_833,delete_record_flag,
CR10250,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,20,Construct Sidewalk - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR10240,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,10,Construct Curb/Ramps - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR10230,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,6,Remove Pavement - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR10220,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,6,Excavate Subgrade - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR10210,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,4,Finegrade Roadway - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CB10100,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 09 CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 09 Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10120,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,18,Erect Falsework Bents & Stringers - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10130,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,23,Erect Falsework Soffit - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10140,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,35,Form Pour Soffit Stems - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10150,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,23,Form Pour Deck - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10160,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,35,Construct Superstructure - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10180,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,12,Remove Falsework - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10190,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,12,Construct Barrier - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CR10100,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,3,Place Striping & Signage - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
C1S1A,Not Started,LINXS-Current-2-Des.C.1.RW.01,20,"MOT & Mobilize Equip., Matls & Craft - Design Package 1S1 - Area 1 - Roadway - Upper West Way Spur",CTA - West Way,C.1.RW.01,,,
C1R1A,Not Started,LINXS-Current-2-Des.C.1.RW.01,20,"MOT & Mobilize Equip., Matls & Craft - Design Package 1R1 - Area 1 - Roadway - Upper West Way",CTA - West Way,C.1.RW.01,,,
C1R2A,Not Started,LINXS-Current-2-Des.C.1.RW.01,20,"MOT & Mobilize Equip., Matls & Craft - Design Package 1R2 - Area 1 - Roadway - Lower West Way",CTA - West Way,C.1.RW.01,,,
CR40470,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,3,Install Iconic Light Pole - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10210,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,4,Install Traffic Signal Conduit - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10220,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,5,Pull Boxes - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10230,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,2,Form and Pour Traffic Signal Foundations - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10240,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,3,Controller Foundation - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10250,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,4,Install Traffic Signal Poles & SIgnals - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CB10260,Not Started,LINXS-Current-2-Des.C.1.RW.01.1,2,Pull in Signal Cable - West Way Upper - CTA,Upper West Way,C.1.RW.01.1,,,
CR40790,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,10,Install Street Light Poles & Signals - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR40760,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,5,Auger Signal Foundations - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR40770,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,5,Form / Pour Signal Foundation - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR40780,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,15,Install Street Light Conduit - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR40800,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,10,Pull in Signal Cable - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CR40810,Not Started,LINXS-Current-2-Des.C.1.RW.01.2,10,Commissioning Street Lights - West Way - CTA,Lower West Way,C.1.RW.01.2,,,
CB10270,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 08 CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10280,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 07a CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10290,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 07b CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10300,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 06a CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10310,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 06b CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10320,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 05a CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10330,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 05b CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10340,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 04a CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10350,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 04b CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10360,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 03a CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10370,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 03b CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10380,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 02 CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10390,Not Started,LINXS-Current-2-Des.C.1.RW.01,3,Construct Bent 01 CIDH - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.20,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 08 Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.30,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 07a Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.40,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 07b Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.50,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 06a Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.60,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 06b Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.70,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 05a Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.80,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 05b Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.90,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 04a Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.100,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 04b Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.110,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 03a Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.120,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 03b Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.130,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 02 Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.140,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 01 Columns - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.150,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 09 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.160,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 08 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.170,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 07 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.190,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 06 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.210,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 05 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.230,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 04 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.250,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 03 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.270,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 02 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10110.280,Not Started,LINXS-Current-2-Des.C.1.RW.01,7,Construct Bent 01 Bent Cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10100.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 09 CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10270.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 08 CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10280.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 07a CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10290.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 07b CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10300.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 06a CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10310.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 06b CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10320.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 05a CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10330.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 05b CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10340.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 04a CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10350.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 04b CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10360.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 03a CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10370.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 03b CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10380.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 02 CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
CB10390.10,Not Started,LINXS-Current-2-Des.C.1.RW.01,4,Construct Bent 01 CIDH pile cap - West Way Upper - CTA,CTA - West Way,C.1.RW.01,,,
LAXCZ1RW2,In Progress,LINXS-Current-2-Des.C.1.RW.02,915,Roadway - Center Way - CTA - WBS Summary,CTA - Center Way,C.1.RW.02,,,
CR10200,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,6,Construct Curb/Gutter/Flatwork - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR10190,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,18,Construct AB Section - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR10180,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,6,Place AC Pavement - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR10170,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,4,Place Striping & Signage - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR10160,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,23,Construct Sidewalk - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR10150,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,4,Construct Median - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR10140,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,20,Construct Curb/Ramps - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR10130,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,6,Remove Pavement - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR10120,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,17,Excavate Subgrade - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR10110,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,6,Finegrade Roadway - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
C1R3A,Not Started,LINXS-Current-2-Des.C.1.RW.02,20,"MOT & Mobilize Equip., Matls & Craft - Design Package 1R3 - Area 1 - Roadway - Center Way",CTA - Center Way,C.1.RW.02,,,
CR40730,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,5,Install Street Light and Traffic Light Poles - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR40700,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,5,Auger Street Light and Traffic Light Foundations - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR40710,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,5,Form an Pour Street Light and Traffic Light Foundation - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR40720,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,10,Install Street Light and Traffic Light Conduit - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR40740,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,10,Pull in Street Light and Traffic Light Cable - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR40750,Not Started,LINXS-Current-2-Des.C.1.RW.02.2,5,Commissioning Street Light and Traffic Light - Center Way - CTA,Traffic Phase 2,C.1.RW.02.2,,,
CR41880,Completed,LINXS-Current-2-Des.C.1.RW.02.1,2,Remove Existing Overhead Signage - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR43020,Not Started,LINXS-Current-2-Des.C.1.RW.02.1,20,Install Drainage - Center Way - CTA,Traffic Phase 1,C.1.RW.02.1,,,
CR40430,Not Started,LINXS-Current-2-Des.C.1.RW.1,20,Resurface Parking Lot East of P3.5 - CTA,CTA -Garage Parking,C.1.RW.1,,,
LAXCZ12,Not Started,LINXS-Current-2-Des.C.1.02,327,Guideway - 524+25 to 530+00 - Zone 1 - WBS Summary,Guideway 524.25 to 530+00 Bents 31 to 35,C.1.02,,,
LOECG20500,Not Started,LINXS-Current-2-Des.C.1.02.C,107,Erect Superstructure - Guideway CTA BENTS 30 to 35 LOE,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
LOECG10750,Not Started,LINXS-Current-2-Des.C.1.02.C,43,Construct Substructure - Guideway CTA Bents 30 to 35 LOE,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
LOECG10730,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Install Drilled Shaft - Guideway - Bents 30 to 35 LOE,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG10210.31N,Not Started,LINXS-Current-2-Des.C.1.02.C,3,Guideway - Bent 031N - Install CIDH,Guideway Civil - Bents 31 to 35,C.1.02.C,GG31N1,,
CG10210.31S,Not Started,LINXS-Current-2-Des.C.1.02.C,3,Guideway - Bent 031S - Install CIDH,Guideway Civil - Bents 31 to 35,C.1.02.C,GG31S1,,
CG10210.32N,Not Started,LINXS-Current-2-Des.C.1.02.C,3,Guideway - Bent 032N - Install CIDH,Guideway Civil - Bents 31 to 35,C.1.02.C,GG32N1,,
CG10210.32S,Not Started,LINXS-Current-2-Des.C.1.02.C,3,Guideway - Bent 032S - Install CIDH,Guideway Civil - Bents 31 to 35,C.1.02.C,GG32S1,,
CG10210.33N,Not Started,LINXS-Current-2-Des.C.1.02.C,3,Guideway - Bent 033N - Install CIDH,Guideway Civil - Bents 31 to 35,C.1.02.C,GG33N1,,
CG10210.33S,Not Started,LINXS-Current-2-Des.C.1.02.C,3,Guideway - Bent 033S - Install CIDH,Guideway Civil - Bents 31 to 35,C.1.02.C,GG33S1,,
CG10230.31.N1,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Guideway - Bent 031N - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 31 to 35,C.1.02.C,GG31N2,,
CG10230.31.S1,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Guideway - Bent 031S - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 31 to 35,C.1.02.C,GG31S2,,
CG10230.31.SB1,Not Started,LINXS-Current-2-Des.C.1.02.C,18,Guideway - Straddle Bent 031 - Erect Falsework / Form Soffit & Exterior / Rebar,Guideway Civil - Bents 31 to 35,C.1.02.C,GG3194A,,
CG10230.32.N1,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Guideway - Bent 032N - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 31 to 35,C.1.02.C,GG32N2,,
CG10230.32.S1,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Guideway - Bent 032S - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 31 to 35,C.1.02.C,GG32S2,,
CG10230.32.SB1,Not Started,LINXS-Current-2-Des.C.1.02.C,18,Guideway - Straddle Bent 032 - Erect Falsework / Form Soffit & Exterior / Rebar,Guideway Civil - Bents 31 to 35,C.1.02.C,GG3294A,,
CG10230.33.N1,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Guideway - Bent 033N - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 31 to 35,C.1.02.C,GG33N2,,
CG10230.33.S1,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Guideway - Bent 033S - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 31 to 35,C.1.02.C,GG33S2,,
CG10230.33.SB1,Not Started,LINXS-Current-2-Des.C.1.02.C,18,Guideway - Straddle Bent 033 - Erect Falsework / Form Soffit & Exterior / Rebar,Guideway Civil - Bents 31 to 35,C.1.02.C,GG3394A,,
CG10650.34,Not Started,LINXS-Current-2-Des.C.1.02.C,3,Guideway - Bent 034 - Install CIDH,Guideway Civil - Bents 31 to 35,C.1.02.C,GG341,,
CG10650.35,Not Started,LINXS-Current-2-Des.C.1.03.C,3,Guideway - Bent 035 - Install CIDH,Guideway Civil - Bents 36 to 40,C.1.03.C,GG351,,
CG10660.34.1,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Guideway - Bent 034 - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 31 to 35,C.1.02.C,GG342,,
CG10660.34.2,Not Started,LINXS-Current-2-Des.C.1.02.C,18,Guideway - Bent 034 - Bent Cap Falsework / Form / Rebar / PTDuct / HC,Guideway Civil - Bents 31 to 35,C.1.02.C,GG3494A,,
CG10660.35.1,Not Started,LINXS-Current-2-Des.C.1.03.C,10,Guideway - Bent 035 - Column Rebar / Elec Rough-in / Form / Pour / Strip / BrgPad,Guideway Civil - Bents 36 to 40,C.1.03.C,GG352,,
CG10660.35.2,Not Started,LINXS-Current-2-Des.C.1.03.C,18,Guideway - Bent 035 - Bent Cap Falsework / Form / Rebar / PTDuct / HC,Guideway Civil - Bents 36 to 40,C.1.03.C,GG3594A,,
CG10720.3334.1,Not Started,LINXS-Current-2-Des.C.1.02.C,8,Guideway - Span 33 to 34N/S - Erect Falsework / Form Soffit & Exterior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG3494,,
CG10720.3334.2,Not Started,LINXS-Current-2-Des.C.1.02.C,5,Guideway - Span 33 to 34N/S - Rebar / PT Duct / Form Interior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG346,,
CG10720.FR9S.1,Not Started,LINXS-Current-2-Des.C.1.02.C,5,Guideway - Frame 1GW3-F1S (33~34) - Pour Soffit & Stem / Cure,Guideway Civil - Bents 31 to 35,C.1.02.C,GG346,,
CG10720.FR9S.3,Not Started,LINXS-Current-2-Des.C.1.02.C,13,Guideway - Frame 1GW3-F1S (31~34) - Pour Deck / Cure / Strip,Guideway Civil - Bents 31 to 35,C.1.02.C,GG34S7,,
CG10720.FR9S.4,Not Started,LINXS-Current-2-Des.C.1.02.C,6,Guideway - Frame 1GW3-F1S (31~34) - Remove Falsework,Guideway Civil - Bents 31 to 35,C.1.02.C,GG34S94;GG33S94;GG32S94;GG31S94;GG3594A,,
CG10900.3031.1,Not Started,LINXS-Current-2-Des.C.1.02.C,8,Guideway - Span 30 to 31N/S - Erect Falsework / Form Soffit & Exterior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG31N94,,
CG10900.3031.2,Not Started,LINXS-Current-2-Des.C.1.02.C,5,Guideway - Span 30 to 31N/S - Rebar / PT Duct / Form Interior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG31N6,,
CG10900.3132.1,Not Started,LINXS-Current-2-Des.C.1.02.C,8,Guideway - Span 31 to 32N/S - Erect Falsework / Form Soffit & Exterior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG32N94,,
CG10900.3132.2,Not Started,LINXS-Current-2-Des.C.1.02.C,5,Guideway - Span 31 to 32N/S - Rebar / PT Duct / Form Interior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG32N6,,
CG10900.3233.1,Not Started,LINXS-Current-2-Des.C.1.02.C,8,Guideway - Span 32 to 33N/S - Erect Falsework / Form Soffit & Exterior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG33N94,,
CG10900.3233.2,Not Started,LINXS-Current-2-Des.C.1.02.C,5,Guideway - Span 32 to 33N/S - Rebar / PT Duct / Form Interior,Guideway Civil - Bents 31 to 35,C.1.02.C,GG33N6,,
CG10900.FR9N.1,Not Started,LINXS-Current-2-Des.C.1.02.C,5,Guideway - Frame 1GW3-F1 (31~32) - Pour Soffit & Stem / Cure,Guideway Civil - Bents 31 to 35,C.1.02.C,GG346,,
CG10900.FR9N.3,Not Started,LINXS-Current-2-Des.C.1.02.C,13,Guideway - Frame 1GW3-F1N (31~34) - Pour Deck / Cure / Strip,Guideway Civil - Bents 31 to 35,C.1.02.C,GG34N7,,
CG10900.FR9N.4,Not Started,LINXS-Current-2-Des.C.1.02.C,6,Guideway - Frame 1GW3-F1N (31~34) - Remove Falsework,Guideway Civil - Bents 31 to 35,C.1.02.C,GG34N94;GG3494;GG33N94;GG32N94;GG31N94;GG3494A,,
CG10905.3435.1,Not Started,LINXS-Current-2-Des.C.1.03.C,8,Guideway - Span 34 to 35 - Erect Guideway Falsework / Form Soffit & Exterior,Guideway Civil - Bents 36 to 40,C.1.03.C,GG3594,,
CG10905.3435.2,Not Started,LINXS-Current-2-Des.C.1.03.C,5,Guideway - Span 34 to 35 - Rebar / PT Duct / Form Interior,Guideway Civil - Bents 36 to 40,C.1.03.C,GG356,,
CG10905.3536.1,Not Started,LINXS-Current-2-Des.C.1.03.C,8,Guideway - Span 35 to 36 - Erect Guideway Falsework / Form Soffit & Exterior,Guideway Civil - Bents 36 to 40,C.1.03.C,GG3694,,
CG10905.3536.2,Not Started,LINXS-Current-2-Des.C.1.03.C,5,Guideway - Span 35 to 36 - Rebar / PT Duct / Form Interior,Guideway Civil - Bents 36 to 40,C.1.03.C,GG366,,
CG10905.FR10.3,Not Started,LINXS-Current-2-Des.C.1.03.C,13,Guideway - Frame 1GW4-F1 (35~37) - Pour Deck / Cure / Strip,Guideway Civil - Bents 36 to 40,C.1.03.C,GG367,,
CG51170.N,Not Started,LINXS-Current-2-Des.C.1.02.C,20,Install Running Plinth - Frame 1GW3-F1N,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG51170.S,Not Started,LINXS-Current-2-Des.C.1.02.C,20,Install Running Plinth - Frame 1GW3-F1S,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG51180.A,Not Started,LINXS-Current-2-Des.C.1.02.C,8,Install Running Plinth A - Frame 1GW4-F1,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG51180.B,Not Started,LINXS-Current-2-Des.C.1.02.C,8,Install Running Plinth B - Frame 1GW4-F1,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG50130.FN08-11,Not Started,LINXS-Current-2-Des.C.1.02.C,4,Erect Guidebeam - Frames 9 North,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG50130.FS08-11,Not Started,LINXS-Current-2-Des.C.1.02.C,4,Erect Guidebeam - Frames 9 South,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG52190.N,Not Started,LINXS-Current-2-Des.C.1.02.C,2,Construct Emergency Walkway Post - Frame 1GW3-F1N,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG52200,Not Started,LINXS-Current-2-Des.C.1.02.C,1,Construct Emergency Walkway Post - Frame 1GW4-F1,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG52190.S,Not Started,LINXS-Current-2-Des.C.1.02.C,2,Construct Emergency Walkway Post - Frame 1GW3-F1S,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG52490.N,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Construct Concrete Curb - Frame 1GW3-F1N,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
CG52490.S,Not Started,LINXS-Current-2-Des.C.1.02.C,10,Construct Concrete Curb - Frame 1GW3-F1S,Guideway Civil - Bents 31 to 35,C.1.02.C,,,
